CO(GT),PT08_S2(NMHC),C6H6(GT),PT08_S1(CO),PT08_S5(O3),NOx(GT),PT08_S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_idx,group
1.7,957.75,9.475310738258395,1014.0,767.25,117.0,878.25,102.0,2004-06-17 16:00:00,16,17,6,3,0,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1348,default
2.8,1160.25,15.371938788300142,1157.25,999.5,166.0,738.0,124.0,2004-06-17 17:00:00,17,17,6,3,0,-0.9659258262890683,-0.25881904510252063,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1349,default
3.6,1280.5,19.43252866555312,1225.0,1143.0,180.0,683.25,133.0,2004-06-17 18:00:00,18,17,6,3,0,-1.0,-1.8369701987210297e-16,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1350,default
3.3,1194.0,16.47058919617261,1130.5,1008.5,172.0,725.75,125.0,2004-06-17 19:00:00,19,17,6,3,0,-0.9659258262890684,0.2588190451025203,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1351,default
2.9,1125.5,14.274695923974273,1110.75,1075.75,160.0,754.0,124.0,2004-06-17 20:00:00,20,17,6,3,0,-0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1352,default
1.7,909.0,8.239851353044795,976.25,830.0,103.0,877.5,97.0,2004-06-17 21:00:00,21,17,6,3,0,-0.7071067811865477,0.7071067811865474,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1353,default
1.7,929.25,8.744106167164562,1015.75,852.5,87.0,867.75,94.0,2004-06-17 22:00:00,22,17,6,3,0,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1354,default
2.8,1155.75,15.227900098086305,1176.5,1310.25,147.0,684.25,120.0,2004-06-17 23:00:00,23,17,6,3,0,-0.25881904510252157,0.9659258262890681,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,1355,default
1.8,998.75,10.570799727369263,1013.0,1118.75,120.0,790.5,105.0,2004-06-18 00:00:00,0,18,6,4,0,0.0,1.0,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1356,default
1.0,813.0,6.025873720736165,886.0,917.75,63.0,936.0,81.0,2004-06-18 01:00:00,1,18,6,4,0,0.25881904510252074,0.9659258262890683,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1357,default
0.5,658.0,3.096374945960142,790.5,609.25,30.0,1140.25,43.0,2004-06-18 02:00:00,2,18,6,4,0,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1358,default
0.4,617.5,2.470298210529167,762.25,516.0,179.8,1213.5,109.0,2004-06-18 03:00:00,3,18,6,4,0,0.7071067811865476,0.7071067811865476,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1359,default
0.3,567.75,1.7853596906499465,740.25,510.0,19.0,1259.25,32.0,2004-06-18 04:00:00,4,18,6,4,0,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1360,default
0.4,627.5,2.61926987611744,774.75,553.75,27.0,1178.0,36.0,2004-06-18 05:00:00,5,18,6,4,0,0.9659258262890683,0.25881904510252074,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1361,default
0.8,832.75,6.457164646441118,871.5,760.25,65.0,946.75,59.0,2004-06-18 06:00:00,6,18,6,4,0,1.0,6.123233995736766e-17,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1362,default
2.2,1134.25,14.547714339820427,1123.25,1170.0,169.0,711.25,92.0,2004-06-18 07:00:00,7,18,6,4,0,0.9659258262890683,-0.25881904510252063,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1363,default
3.7,1332.0,21.294256464471182,1237.0,1508.0,274.0,604.5,151.0,2004-06-18 09:00:00,9,18,6,4,0,0.7071067811865476,-0.7071067811865475,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1364,default
2.5,1145.75,14.909886539767193,1142.75,1291.5,202.0,701.25,142.0,2004-06-18 10:00:00,10,18,6,4,0,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1365,default
2.5,1168.25,15.629433523319976,1169.75,1286.5,186.0,702.5,141.0,2004-06-18 11:00:00,11,18,6,4,0,0.258819045102521,-0.9659258262890682,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1366,default
2.3,1127.5,14.336905671238044,1116.25,1042.0,153.0,739.0,129.0,2004-06-18 12:00:00,12,18,6,4,0,1.2246467991473532e-16,-1.0,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1367,default
2.0,1069.25,12.572578807441328,1054.0,816.75,112.0,784.75,106.0,2004-06-18 13:00:00,13,18,6,4,0,-0.2588190451025208,-0.9659258262890683,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1368,default
2.0,1097.0,13.400778503920026,1083.25,847.25,117.0,765.0,125.0,2004-06-18 14:00:00,14,18,6,4,0,-0.4999999999999997,-0.8660254037844388,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1369,default
2.1,1068.5,12.550508140328832,1078.25,805.5,109.0,782.25,126.0,2004-06-18 15:00:00,15,18,6,4,0,-0.7071067811865471,-0.7071067811865479,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1370,default
2.4,1143.25,14.830830579634574,1104.25,896.0,133.0,747.0,147.0,2004-06-18 16:00:00,16,18,6,4,0,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1371,default
3.1,1256.75,18.59853314728102,1169.5,1069.25,185.0,693.0,180.0,2004-06-18 17:00:00,17,18,6,4,0,-0.9659258262890683,-0.25881904510252063,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1372,default
2.9,1201.25,16.710803925959592,1090.75,945.25,167.0,738.25,164.0,2004-06-18 18:00:00,18,18,6,4,0,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1373,default
3.5,1318.0,20.780977456129744,1215.75,1167.5,218.0,673.0,180.0,2004-06-18 19:00:00,19,18,6,4,0,-0.9659258262890684,0.2588190451025203,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1374,default
2.9,1179.25,15.986461905151526,1124.5,1065.0,171.0,718.75,153.0,2004-06-18 20:00:00,20,18,6,4,0,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1375,default
1.5,881.0,7.563761174473438,970.75,672.25,78.0,915.5,105.0,2004-06-18 21:00:00,21,18,6,4,0,-0.7071067811865477,0.7071067811865474,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1376,default
1.7,983.5,10.157368780317265,1061.5,842.25,84.0,815.5,98.0,2004-06-18 22:00:00,22,18,6,4,0,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1377,default
2.2,1108.5,13.750578614055966,1140.0,1123.0,110.0,714.25,107.0,2004-06-18 23:00:00,23,18,6,4,0,-0.25881904510252157,0.9659258262890681,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,1378,default
1.6,992.25,10.393723551242589,1037.75,1006.5,87.0,802.0,87.0,2004-06-19 00:00:00,0,19,6,5,1,0.0,1.0,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1379,default
1.0,836.0,6.529351622974581,934.75,854.5,58.0,908.5,80.0,2004-06-19 01:00:00,1,19,6,5,1,0.25881904510252074,0.9659258262890683,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1380,default
0.6,729.0,4.33594097421864,861.25,688.75,39.0,1042.75,62.0,2004-06-19 02:00:00,2,19,6,5,1,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1381,default
0.6,678.25,3.4317568759519625,839.0,622.25,179.8,1061.75,109.0,2004-06-19 03:00:00,3,19,6,5,1,0.7071067811865476,0.7071067811865476,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1382,default
0.6,702.5,3.8525697699458195,850.25,658.0,38.0,1020.75,54.0,2004-06-19 04:00:00,4,19,6,5,1,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1383,default
0.5,651.25,2.9878617985251053,817.0,628.0,41.0,1109.0,56.0,2004-06-19 05:00:00,5,19,6,5,1,0.9659258262890683,0.25881904510252074,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1384,default
0.5,667.0,3.2436181473100727,825.0,658.5,47.0,1079.25,62.0,2004-06-19 06:00:00,6,19,6,5,1,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1385,default
0.9,791.5,5.570895026976299,921.25,799.0,72.0,943.25,72.0,2004-06-19 07:00:00,7,19,6,5,1,0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1386,default
1.4,944.75,9.138674497520402,1030.75,964.0,100.0,805.5,86.0,2004-06-19 08:00:00,8,19,6,5,1,0.8660254037844387,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1387,default
1.6,966.75,9.711401368340608,1091.5,910.25,104.0,800.5,99.0,2004-06-19 09:00:00,9,19,6,5,1,0.7071067811865476,-0.7071067811865475,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1388,default
1.6,923.25,8.593367010206421,1095.0,998.5,109.0,842.75,98.0,2004-06-19 10:00:00,10,19,6,5,1,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1389,default
1.7,964.25,9.645572227732076,1097.0,853.0,103.0,821.75,102.0,2004-06-19 11:00:00,11,19,6,5,1,0.258819045102521,-0.9659258262890682,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1390,default
1.7,971.66666666667,9.84142174488079,1101.3333333333,751.66666666667,75.0,818.66666666667,84.0,2004-06-19 12:00:00,12,19,6,5,1,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1391,default
1.5,990.5,10.346267233157999,1060.25,778.25,72.0,832.75,83.0,2004-06-19 13:00:00,13,19,6,5,1,-0.2588190451025208,-0.9659258262890683,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1392,default
1.2,909.0,8.239851353044795,1063.0,963.25,56.0,805.5,68.0,2004-06-19 14:00:00,14,19,6,5,1,-0.4999999999999997,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1393,default
1.2,909.0,8.239851353044795,1063.0,963.25,51.0,805.5,63.0,2004-06-19 15:00:00,15,19,6,5,1,-0.7071067811865471,-0.7071067811865479,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1394,default
1.1,909.0,8.239851353044795,1063.0,963.25,52.0,805.5,65.0,2004-06-19 16:00:00,16,19,6,5,1,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1395,default
1.0,909.0,8.239851353044795,1063.0,963.25,46.0,805.5,63.0,2004-06-19 17:00:00,17,19,6,5,1,-0.9659258262890683,-0.25881904510252063,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1396,default
1.1,909.0,8.239851353044795,1063.0,963.25,44.0,805.5,56.0,2004-06-19 18:00:00,18,19,6,5,1,-1.0,-1.8369701987210297e-16,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1397,default
1.6,909.0,8.239851353044795,1063.0,963.25,72.0,805.5,77.0,2004-06-19 19:00:00,19,19,6,5,1,-0.9659258262890684,0.2588190451025203,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1398,default
1.7,909.0,8.239851353044795,1063.0,963.25,88.0,805.5,91.0,2004-06-19 20:00:00,20,19,6,5,1,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1399,default
1.4,909.0,8.239851353044795,1063.0,963.25,56.0,805.5,70.0,2004-06-19 21:00:00,21,19,6,5,1,-0.7071067811865477,0.7071067811865474,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1400,default
1.7,909.0,8.239851353044795,1063.0,963.25,82.0,805.5,95.0,2004-06-19 22:00:00,22,19,6,5,1,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1401,default
2.4,909.0,8.239851353044795,1063.0,963.25,125.0,805.5,113.0,2004-06-19 23:00:00,23,19,6,5,1,-0.25881904510252157,0.9659258262890681,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,1402,default
2.3,909.0,8.239851353044795,1063.0,963.25,144.0,805.5,109.0,2004-06-20 00:00:00,0,20,6,6,1,0.0,1.0,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1403,default
1.2,909.0,8.239851353044795,1063.0,963.25,54.0,805.5,65.0,2004-06-20 01:00:00,1,20,6,6,1,0.25881904510252074,0.9659258262890683,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1404,default
1.0,909.0,8.239851353044795,1063.0,963.25,48.0,805.5,60.0,2004-06-20 02:00:00,2,20,6,6,1,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1405,default
1.4,909.0,8.239851353044795,1063.0,963.25,179.8,805.5,109.0,2004-06-20 03:00:00,3,20,6,6,1,0.7071067811865476,0.7071067811865476,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1406,default
1.8,909.0,8.239851353044795,1063.0,963.25,41.0,805.5,62.0,2004-06-20 04:00:00,4,20,6,6,1,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1407,default
1.0,909.0,8.239851353044795,1063.0,963.25,40.0,805.5,60.0,2004-06-20 05:00:00,5,20,6,6,1,0.9659258262890683,0.25881904510252074,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1408,default
0.9,909.0,8.239851353044795,1063.0,963.25,48.0,805.5,65.0,2004-06-20 06:00:00,6,20,6,6,1,1.0,6.123233995736766e-17,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1409,default
0.8,909.0,8.239851353044795,1063.0,963.25,44.0,805.5,55.0,2004-06-20 07:00:00,7,20,6,6,1,0.9659258262890683,-0.25881904510252063,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1410,default
1.0,909.0,8.239851353044795,1063.0,963.25,59.0,805.5,66.0,2004-06-20 08:00:00,8,20,6,6,1,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1411,default
1.2,909.0,8.239851353044795,1063.0,963.25,59.0,805.5,67.0,2004-06-20 09:00:00,9,20,6,6,1,0.7071067811865476,-0.7071067811865475,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1412,default
1.2,909.0,8.239851353044795,1063.0,963.25,53.0,805.5,64.0,2004-06-20 10:00:00,10,20,6,6,1,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1413,default
1.0,909.0,8.239851353044795,1063.0,963.25,42.0,805.5,59.0,2004-06-20 11:00:00,11,20,6,6,1,0.258819045102521,-0.9659258262890682,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1414,default
1.0,909.0,8.239851353044795,1063.0,963.25,43.0,805.5,59.0,2004-06-20 12:00:00,12,20,6,6,1,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1415,default
0.6,909.0,8.239851353044795,1063.0,963.25,23.0,805.5,36.0,2004-06-20 13:00:00,13,20,6,6,1,-0.2588190451025208,-0.9659258262890683,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1416,default
0.7,909.0,8.239851353044795,1063.0,963.25,22.0,805.5,35.0,2004-06-20 14:00:00,14,20,6,6,1,-0.4999999999999997,-0.8660254037844388,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1417,default
0.8,909.0,8.239851353044795,1063.0,963.25,37.0,805.5,54.0,2004-06-20 15:00:00,15,20,6,6,1,-0.7071067811865471,-0.7071067811865479,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1418,default
1.1,909.0,8.239851353044795,1063.0,963.25,53.0,805.5,71.0,2004-06-20 16:00:00,16,20,6,6,1,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1419,default
1.4,909.0,8.239851353044795,1063.0,963.25,68.0,805.5,86.0,2004-06-20 17:00:00,17,20,6,6,1,-0.9659258262890683,-0.25881904510252063,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1420,default
2.8,909.0,8.239851353044795,1063.0,963.25,125.0,805.5,114.0,2004-06-20 18:00:00,18,20,6,6,1,-1.0,-1.8369701987210297e-16,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1421,default
2.5,909.0,8.239851353044795,1063.0,963.25,96.0,805.5,105.0,2004-06-20 19:00:00,19,20,6,6,1,-0.9659258262890684,0.2588190451025203,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1422,default
1.6,909.0,8.239851353044795,1063.0,963.25,75.0,805.5,87.0,2004-06-20 20:00:00,20,20,6,6,1,-0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1423,default
1.4,909.0,8.239851353044795,1063.0,963.25,74.0,805.5,85.0,2004-06-20 21:00:00,21,20,6,6,1,-0.7071067811865477,0.7071067811865474,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1424,default
2.3,909.0,8.239851353044795,1063.0,963.25,92.0,805.5,91.0,2004-06-20 22:00:00,22,20,6,6,1,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1425,default
4.2,909.0,8.239851353044795,1063.0,963.25,136.0,805.5,108.0,2004-06-20 23:00:00,23,20,6,6,1,-0.25881904510252157,0.9659258262890681,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,1426,default
3.0,909.0,8.239851353044795,1063.0,963.25,119.0,805.5,99.0,2004-06-21 00:00:00,0,21,6,0,0,0.0,1.0,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1427,default
2.2,909.0,8.239851353044795,1063.0,963.25,76.0,805.5,83.0,2004-06-21 01:00:00,1,21,6,0,0,0.25881904510252074,0.9659258262890683,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1428,default
0.6,909.0,8.239851353044795,1063.0,963.25,21.0,805.5,36.0,2004-06-21 02:00:00,2,21,6,0,0,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1429,default
0.3,909.0,8.239851353044795,1063.0,963.25,179.8,805.5,109.0,2004-06-21 03:00:00,3,21,6,0,0,0.7071067811865476,0.7071067811865476,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1430,default
0.3,544.0,1.4922887361632626,732.0,466.0,15.0,1353.25,24.0,2004-06-21 04:00:00,4,21,6,0,0,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1431,default
0.5,680.75,3.474178373787287,809.0,608.5,52.0,1108.0,43.0,2004-06-21 05:00:00,5,21,6,0,0,0.9659258262890683,0.25881904510252074,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1432,default
1.3,911.0,8.289085377009005,934.25,863.0,85.0,856.75,64.0,2004-06-21 06:00:00,6,21,6,0,0,1.0,6.123233995736766e-17,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1433,default
2.5,1219.75,17.33047053733586,1131.5,1202.75,177.0,690.75,91.0,2004-06-21 07:00:00,7,21,6,0,0,0.9659258262890683,-0.25881904510252063,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1434,default
3.7,1386.25,23.333382943384088,1220.5,1412.25,232.0,626.0,109.0,2004-06-21 08:00:00,8,21,6,0,0,0.8660254037844387,-0.4999999999999998,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1435,default
2.5,1110.75,13.819466840669069,1024.0,1069.25,201.0,769.75,110.0,2004-06-21 09:00:00,9,21,6,0,0,0.7071067811865476,-0.7071067811865475,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1436,default
1.8,986.75,10.244887084344466,938.0,817.25,134.0,861.5,111.0,2004-06-21 10:00:00,10,21,6,0,0,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1437,default
1.5,897.0,7.947078151878079,868.75,649.25,104.0,965.25,106.0,2004-06-21 11:00:00,11,21,6,0,0,0.258819045102521,-0.9659258262890682,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1438,default
1.5,930.25,8.76933794439815,846.0,597.5,89.0,946.5,104.0,2004-06-21 12:00:00,12,21,6,0,0,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1439,default
1.2,867.5,7.246641780738701,837.75,540.25,66.0,1005.25,76.0,2004-06-21 13:00:00,13,21,6,0,0,-0.2588190451025208,-0.9659258262890683,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1440,default
1.4,911.75,8.307580365525487,874.5,600.75,85.0,977.5,84.0,2004-06-21 14:00:00,14,21,6,0,0,-0.4999999999999997,-0.8660254037844388,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1441,default
1.6,961.0,9.560279891795417,907.0,668.25,105.0,919.75,102.0,2004-06-21 15:00:00,15,21,6,0,0,-0.7071067811865471,-0.7071067811865479,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1442,default
1.6,939.25,8.997816871326798,888.5,647.25,99.0,920.0,102.0,2004-06-21 16:00:00,16,21,6,0,0,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1443,default
2.2,1063.75,12.411111391474432,969.25,816.0,132.0,834.0,124.0,2004-06-21 17:00:00,17,21,6,0,0,-0.9659258262890683,-0.25881904510252063,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1444,default
3.0,1156.5,15.25186639323188,1051.0,963.25,186.0,759.5,147.0,2004-06-21 18:00:00,18,21,6,0,0,-1.0,-1.8369701987210297e-16,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1445,default
3.0,1181.25,16.05174523439242,1042.75,1010.0,174.0,735.5,138.0,2004-06-21 19:00:00,19,21,6,0,0,-0.9659258262890684,0.2588190451025203,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1446,default
2.7,1121.0,14.135145923260188,1042.5,967.25,149.0,736.25,126.0,2004-06-21 20:00:00,20,21,6,0,0,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,1447,default
